FechaHora;Cantidad;;;;;;;;;;;;;;
12/11/2017 9:41:31 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:42:18 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:42:41 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:43:13 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:43:30 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:43:52 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:44:09 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:44:27 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:45:03 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:46:15 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:48:32 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:48:32 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:48:32 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:48:33 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:52:31 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:52:44 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:53:21 a. m.;3;;;;;;;;;;;;;;
12/11/2017 9:55:14 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:55:39 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:56:22 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:56:32 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:57:06 a. m.;1;;;;;;;;;;;;;;
12/11/2017 9:58:02 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:06:44 a. m.;5;;;;;;;;;;;;;;
12/11/2017 10:08:54 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:09:21 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:10:22 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:21:25 a. m.;2;;;;;;;;;;;;;;
12/11/2017 10:25:56 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:25:59 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:26:14 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:26:47 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:27:12 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:27:51 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:29:31 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:31:55 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:33:02 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:33:02 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:33:03 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:36:40 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:36:41 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:43:50 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:44:31 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:45:51 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:46:09 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:46:20 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:47:47 a. m.;1;;;;;;;;;;;;;;
12/11/2017 10:53:55 a. m.;4;;;;;;;;;;;;;;
12/11/2017 10:55:13 a. m.;3;;;;;;;;;;;;;;
12/11/2017 10:55:53 a. m.;2;;;;;;;;;;;;;;
12/11/2017 10:58:21 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:04:52 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:05:07 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:06:01 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:09:27 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:10:25 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:10:25 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:10:26 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:11:57 a. m.;6;;;;;;;;;;;;;;
12/11/2017 11:12:55 a. m.;4;;;;;;;;;;;;;;
12/11/2017 11:13:39 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:13:41 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:14:24 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:15:11 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:16:06 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:18:01 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:18:14 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:18:30 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:18:51 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:18:52 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:20:23 a. m.;2;;;;;;;;;;;;;;
12/11/2017 11:21:49 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:21:49 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:22:01 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:22:19 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:22:20 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:23:08 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:23:44 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:24:49 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:24:49 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:24:50 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:24:50 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:26:03 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:26:25 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:27:49 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:28:06 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:30:29 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:31:25 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:32:19 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:33:19 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:34:19 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:34:56 a. m.;2;;;;;;;;;;;;;;
12/11/2017 11:35:41 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:36:27 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:37:39 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:37:58 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:38:48 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:39:18 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:40:00 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:40:13 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:41:15 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:41:15 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:41:42 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:42:49 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:43:49 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:44:05 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:44:49 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:45:41 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:46:23 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:47:02 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:47:03 a. m.;1;;;;;;;;;;;;;;
12/11/2017 11:48:15 a. m.;3;;;;;;;;;;;;;;
12/11/2017 11:59:15 a. m.;6;;;;;;;;;;;;;;
12/11/2017 12:00:54 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:00:54 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:00:55 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:02:21 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:03:05 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:03:16 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:04:58 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:05:19 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:05:20 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:06:28 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:06:30 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:07:22 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:08:07 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:09:06 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:12:15 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:14:30 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:14:31 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:14:49 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:15:15 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:15:17 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:15:44 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:17:58 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:18:15 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:20:07 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:20:09 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:21:37 p. m.;-1;;;;;;;;;;;;;;
12/11/2017 12:24:46 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:25:01 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:25:17 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:25:56 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:27:46 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:28:20 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:28:43 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:29:38 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:29:38 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:30:58 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:31:48 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:32:32 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:33:18 p. m.;2;;;;;;;;;;;;;;
12/11/2017 12:34:37 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:34:43 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:34:43 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:35:01 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:36:47 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:37:01 p. m.;3;;;;;;;;;;;;;;
12/11/2017 12:41:56 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:42:54 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:43:38 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:43:44 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:45:47 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:45:47 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:45:49 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:46:19 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:47:41 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:47:41 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:47:43 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:48:13 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:49:21 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:50:00 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:50:09 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:51:29 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:51:47 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:51:48 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:52:30 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:53:35 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:53:49 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:55:08 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:56:04 p. m.;2;;;;;;;;;;;;;;
12/11/2017 12:56:49 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:57:26 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:58:00 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:58:08 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:58:52 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:59:30 p. m.;1;;;;;;;;;;;;;;
12/11/2017 12:59:47 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:00:56 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:01:05 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:01:46 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:02:35 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:03:11 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:05:08 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:05:30 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:10:54 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:11:34 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:12:50 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:12:51 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:13:29 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:14:25 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:14:42 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:16:29 p. m.;8;;;;;;;;;;;;;;
12/11/2017 1:18:07 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:19:01 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:19:26 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:19:28 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:21:32 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:25:58 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:25:59 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:26:01 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:28:25 p. m.;2;;;;;;;;;;;;;;
12/11/2017 1:28:55 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:29:18 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:30:05 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:30:28 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:31:20 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:31:32 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:33:05 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:33:57 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:35:01 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:35:04 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:35:08 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:37:18 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:38:49 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:40:24 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:40:24 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:40:26 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:42:08 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:42:24 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:43:06 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:44:01 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:44:01 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:44:03 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:45:52 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:45:54 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:48:56 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:49:57 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:54:12 p. m.;4;;;;;;;;;;;;;;
12/11/2017 1:57:03 p. m.;1;;;;;;;;;;;;;;
12/11/2017 1:58:49 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:00:07 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:01:24 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:04:02 p. m.;2;;;;;;;;;;;;;;
12/11/2017 2:05:19 p. m.;8;;;;;;;;;;;;;;
12/11/2017 2:40:51 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:40:52 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:41:49 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:42:31 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:43:32 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:51:00 p. m.;2;;;;;;;;;;;;;;
12/11/2017 2:51:39 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:51:39 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:51:58 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:52:27 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:54:04 p. m.;1;;;;;;;;;;;;;;
12/11/2017 2:55:01 p. m.;1;;;;;;;;;;;;;;
12/11/2017 3:11:38 p. m.;2;;;;;;;;;;;;;;
12/11/2017 3:14:43 p. m.;2;;;;;;;;;;;;;;
12/11/2017 3:15:48 p. m.;2;;;;;;;;;;;;;;
12/11/2017 3:19:30 p. m.;2;;;;;;;;;;;;;;
12/11/2017 3:19:51 p. m.;1;;;;;;;;;;;;;;
12/11/2017 3:19:56 p. m.;1;;;;;;;;;;;;;;
13/11/2017 9:17:19 a. m.;1;;;;;;;;;;;;;;
13/11/2017 9:21:12 a. m.;2;;;;;;;;;;;;;;
13/11/2017 9:52:36 a. m.;1;;;;;;;;;;;;;;
13/11/2017 9:53:25 a. m.;1;;;;;;;;;;;;;;
13/11/2017 9:53:35 a. m.;1;;;;;;;;;;;;;;
13/11/2017 9:54:12 a. m.;1;;;;;;;;;;;;;;
13/11/2017 9:54:21 a. m.;1;;;;;;;;;;;;;;
13/11/2017 9:57:49 a. m.;1;;;;;;;;;;;;;;
13/11/2017 9:59:09 a. m.;-1;;;;;;;;;;;;;;
13/11/2017 10:00:50 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:01:09 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:01:09 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:01:12 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:05:39 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:05:40 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:07:46 a. m.;5;;;;;;;;;;;;;;
13/11/2017 10:09:44 a. m.;8;;;;;;;;;;;;;;
13/11/2017 10:13:35 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:14:14 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:14:29 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:15:07 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:15:40 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:16:53 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:16:53 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:16:54 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:16:54 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:18:06 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:18:53 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:19:50 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:19:57 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:21:11 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:27:05 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:27:57 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:29:07 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:29:08 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:29:21 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:29:32 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:36:53 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:37:42 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:40:00 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:40:01 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:40:04 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:42:15 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:45:06 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:45:37 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:45:44 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:47:23 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:47:35 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:47:35 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:52:01 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:53:00 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:53:50 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:54:06 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:56:22 a. m.;1;;;;;;;;;;;;;;
13/11/2017 10:59:39 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:00:29 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:00:31 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:01:17 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:01:18 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:01:37 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:02:20 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:03:04 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:05:59 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:07:00 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:07:11 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:09:24 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:09:25 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:13:03 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:14:16 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:14:22 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:15:28 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:16:10 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:16:34 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:17:16 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:20:00 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:26:42 a. m.;4;;;;;;;;;;;;;;
13/11/2017 11:33:34 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:34:00 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:40:58 a. m.;2;;;;;;;;;;;;;;
13/11/2017 11:46:19 a. m.;4;;;;;;;;;;;;;;
13/11/2017 11:46:40 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:46:58 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:48:39 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:48:50 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:49:21 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:50:28 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:50:40 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:51:43 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:51:44 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:52:50 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:54:02 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:56:27 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:56:52 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:59:18 a. m.;1;;;;;;;;;;;;;;
13/11/2017 11:59:20 a. m.;1;;;;;;;;;;;;;;
13/11/2017 12:02:03 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:02:04 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:02:22 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:05:33 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:05:34 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:05:43 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:06:36 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:08:26 p. m.;2;;;;;;;;;;;;;;
13/11/2017 12:11:05 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:11:06 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:11:53 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:13:17 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:13:31 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:14:30 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:15:20 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:16:40 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:17:05 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:17:05 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:18:16 p. m.;2;;;;;;;;;;;;;;
13/11/2017 12:19:23 p. m.;3;;;;;;;;;;;;;;
13/11/2017 12:20:01 p. m.;3;;;;;;;;;;;;;;
13/11/2017 12:21:32 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:22:09 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:24:34 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:25:18 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:27:16 p. m.;2;;;;;;;;;;;;;;
13/11/2017 12:28:10 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:29:08 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:29:09 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:30:24 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:31:23 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:31:47 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:32:49 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:33:04 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:33:48 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:37:12 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:38:47 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:39:17 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:42:01 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:43:03 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:44:12 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:46:07 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:46:18 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:48:33 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:48:33 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:48:33 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:48:48 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:50:07 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:54:39 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:54:39 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:54:41 p. m.;1;;;;;;;;;;;;;;
13/11/2017 12:58:07 p. m.;1;;;;;;;;;;;;;;
